Property_ID,Address,City,State,Zip_Code,Property_Type,Bedrooms,Bathrooms,Square_Feet,Listing_Price,Listing_Date
b02d25b4-bccc-44b3-855c-1cac68ea0d22,812 Daniel Plaza Apt. 036,San Antonio,TX,78201,Land,,,3542,314420.25,2024-06-09
8b41bcd9-3182-4fde-962f-62e88a0bb8e4,000 Mayer Summit,Austin,TX,73301,Commercial,,,2136,1125045.09,2023-11-20
6afd7346-ecc6-4033-a96e-44d5b069acba,10505 Joseph Pines Apt. 805,San Antonio,TX,78201,Land,,,3405,1304485.84,2024-09-19
75176bfa-d298-445c-a9fc-d3e26ea45e17,990 Shannon Place,Austin,TX,73301,Industrial,,,896,383854.22,2025-01-09
e21e2ae4-1d32-48db-a28f-57d05612ad53,32838 Nunez Ford Apt. 761,Fort Worth,TX,76101,Land,,,3450,211393.24,2024-08-13
337ceef0-2827-47c0-8a85-a82c817ed3f4,67136 Sanford Coves Apt. 132,Austin,TX,73301,Residential,1.0,3.0,2717,108684.99,2024-12-14
db2be1be-ba73-4eb2-999f-46ebbcb760a9,921 Michael Ferry,Houston,TX,77001,Industrial,,,4343,989809.39,2024-07-10
0b1f7526-a690-43d0-9850-147b62b97bbf,750 Cisneros Orchard,San Antonio,TX,78201,Land,,,3616,940109.0,2024-08-03
71d0f4fd-9b50-4cd7-b793-231f209f9f95,592 Cynthia Plain Apt. 431,San Antonio,TX,78201,Land,,,3149,854043.81,2024-11-11
acf14cbe-bc03-4a02-ad9e-31457f5ac17a,78159 Riley Place Apt. 845,Houston,TX,77001,Land,,,4872,405524.61,2024-12-12
2bba86f4-c383-4cda-a26c-c54d88ab7afd,266 Dominguez View,Austin,TX,73301,Residential,2.0,1.0,3976,632041.04,2024-05-23
a0d69a59-6f66-46b4-abd1-4dd545d81a45,125 Harris Ridges Apt. 553,San Antonio,TX,78201,Residential,4.0,2.0,1969,922128.78,2024-10-27
69793532-9e0a-494e-83cc-0aac248941f4,4299 Sean Road,Dallas,TX,75201,Commercial,,,2024,782892.77,2024-07-21
4141c9c5-7f7e-4daa-ae01-d882af9dcdf0,417 Washington Points Apt. 897,San Antonio,TX,78201,Commercial,,,2655,1482594.37,2024-03-12
49fa485d-3e16-418f-b648-78d769343f60,994 Hill Pass Apt. 984,Houston,TX,77001,Industrial,,,1074,269426.65,2023-10-13
a9b29770-2aaa-4394-9adc-8fe3cad67b77,536 Wendy Highway Apt. 445,Dallas,TX,75201,Residential,5.0,3.0,2439,1065580.99,2023-07-25
04a0c599-0fab-4b92-a6d7-e5589a117c5a,52102 Taylor Mount Apt. 664,Dallas,TX,75201,Residential,5.0,2.0,2020,651154.24,2024-09-19
8e382a3d-92b8-4f90-8a24-cbe1e0941981,8458 Kayla Alley,Dallas,TX,75201,Commercial,,,4242,685184.45,2024-09-22
bca50ac2-9852-4535-9e6d-3d623ca97d02,057 Estrada Plains,Fort Worth,TX,76101,Land,,,3600,1097576.82,2024-09-18
b85f4790-584c-4ee3-adfe-01100bc1b150,1856 Alexis Mission Suite 000,Dallas,TX,75201,Residential,5.0,1.0,4041,1061721.52,2023-12-30
310b82d7-90b9-4e31-846a-c40542d4c734,619 Newman Brook Suite 641,San Antonio,TX,78201,Land,,,3126,1487539.79,2024-09-23
cdbbbc7a-a48a-4be5-a0d0-dacc6a1917c8,467 Wayne Neck Apt. 187,Fort Worth,TX,76101,Land,,,3898,257961.86,2023-11-20
21abbbf2-4087-450b-b80b-ba34f31f2408,13651 Jerry Hill,Houston,TX,77001,Commercial,,,2859,223356.25,2024-03-09
60b97459-09e2-456e-b0a3-be304d06b31c,7456 Cardenas Landing,Fort Worth,TX,76101,Commercial,,,4127,1107182.81,2023-11-23
2da279cb-c4a3-4864-aceb-9d92eeb450c8,15599 Brennan Dam,Houston,TX,77001,Industrial,,,1550,899201.36,2024-03-18
0786bad1-cb0a-4314-b088-1b5b4b7e40bd,19053 Sarah Rue,Austin,TX,73301,Industrial,,,2812,465678.95,2024-12-11
d91d49fa-18ac-4173-abb4-778553859e02,4764 Cohen Islands Suite 939,Fort Worth,TX,76101,Residential,2.0,3.0,4999,188172.6,2024-06-21
37d96c58-5902-4f0b-ba89-142755409902,350 Rivas Dam,San Antonio,TX,78201,Industrial,,,4000,197063.01,2024-02-26
b795e838-ede6-42f5-9167-c1d8de71a4ac,90036 Dominique Course,Dallas,TX,75201,Industrial,,,4010,1349222.0,2025-07-09
8ddc5f0e-523c-4ed4-acd3-cc0bb65d95c2,27726 Herrera Plains Apt. 958,Houston,TX,77001,Residential,2.0,2.0,3861,348410.94,2024-03-23
1583367e-9d6d-47c7-9e45-32ec7d3fb84a,29425 Jennifer Island Apt. 618,Dallas,TX,75201,Commercial,,,4331,535804.48,2024-03-28
5dba2337-c3c2-4248-baf6-527f78bbd251,05080 Parker Course Suite 774,Houston,TX,77001,Commercial,,,1958,397985.37,2024-02-12
94a0f435-5b3d-4f2a-9e7c-30a0761417f3,2478 Rodriguez Turnpike,Austin,TX,73301,Residential,3.0,4.0,2262,580869.74,2025-05-03
38e5156d-07c0-44df-88c8-e83a82b3158f,973 Roberts Rapids Apt. 053,Houston,TX,77001,Land,,,1743,173928.98,2024-07-31
2ea5f54b-fafb-418e-99d2-f7f2eb1f283e,83611 John Row,Fort Worth,TX,76101,Residential,1.0,4.0,2406,814660.2,2024-08-25
6f4eb891-8e0a-46f5-93c4-079449058e12,87882 Michael Extensions Suite 873,Houston,TX,77001,Commercial,,,3178,171347.9,2023-07-25
ed347d55-3673-4569-a930-5695d4ec675d,1521 Holt Lodge,Austin,TX,73301,Industrial,,,4610,1215508.02,2024-03-27
61ab0704-de8e-4646-877a-b8874ae3ba94,378 Craig Port Apt. 567,Dallas,TX,75201,Industrial,,,4665,408039.72,2023-12-11
41c7a406-9359-4b5d-9ac7-25209670efb3,77629 Chapman Circles Suite 336,Dallas,TX,75201,Commercial,,,4769,844516.98,2023-11-01
7acd003a-571c-4fbf-8dd9-bb839877c24c,645 Chelsea Ports Apt. 010,Fort Worth,TX,76101,Land,,,4018,1329112.7,2024-09-03
a9dfcc0c-68db-46b3-982d-f0788a51451c,083 Martin Squares,Dallas,TX,75201,Residential,4.0,1.0,4299,1002500.25,2023-09-22
5ef59cd3-e078-42d6-a92c-b8ed8fa05149,2464 Harvey Villages Suite 957,Houston,TX,77001,Commercial,,,4620,834464.85,2023-11-27
89efa861-bb2b-45a2-b677-7d6d95745ff7,9582 Megan Center Apt. 217,Fort Worth,TX,76101,Land,,,2605,537175.6,2025-02-15
94a22b24-c028-486b-9402-b337ed1d6d27,48839 Roach Mountain,Dallas,TX,75201,Commercial,,,4697,549527.73,2023-07-29
37b71c72-b9e2-46e0-aea6-4fad153f7fee,5143 Crawford Well Apt. 868,Dallas,TX,75201,Land,,,4333,1029018.91,2023-10-07
7ddf0270-fc60-437e-bc6f-2e6e9c18e0ba,88568 Kimberly Ports,San Antonio,TX,78201,Residential,5.0,3.0,1227,1491648.59,2024-01-24
50cca99f-5ed2-465d-8c07-cdc393bc506c,5900 Martha Mills,Dallas,TX,75201,Commercial,,,2222,1018120.85,2024-07-15
a830b0ba-d43d-447d-a0c4-e0f916e4e6e7,669 Jeffrey Turnpike,Fort Worth,TX,76101,Commercial,,,1799,869841.37,2024-05-03
1f324096-1f1d-4b20-be91-dd2abf024c09,880 Woodward Bridge Suite 326,Fort Worth,TX,76101,Commercial,,,3782,1116176.98,2023-08-02
50ad9cd5-ddbb-4298-a575-1dda22681c70,103 Melissa Mountains,Fort Worth,TX,76101,Industrial,,,4332,737918.0,2024-03-12
22b8952e-e11b-4719-8f9d-781953e6c977,36090 Mckenzie Union Apt. 810,Houston,TX,77001,Residential,4.0,1.0,1305,160702.84,2024-02-23
b87ad896-8278-4194-9943-0636b0b169f7,73615 Harris Throughway Suite 271,San Antonio,TX,78201,Industrial,,,911,876272.96,2024-01-02
f8930a13-d770-47c8-8053-9b74fa00a281,335 Lauren Circle Apt. 585,Austin,TX,73301,Industrial,,,3607,1439616.03,2025-05-26
ca33dd84-58c2-47f1-9b68-d4ee2f9997c3,54731 Valencia View Suite 397,Dallas,TX,75201,Land,,,4129,324806.69,2024-10-01
7c74eb6a-78b6-4293-bd6f-9aafe9382f35,64369 Donna Villages,Dallas,TX,75201,Residential,4.0,2.0,3852,1058256.97,2024-08-15
ea03486f-57d6-4988-8133-19d168ec88eb,0289 Barajas Run,Dallas,TX,75201,Residential,4.0,2.0,1300,361330.51,2024-05-06
08f343a9-1398-492b-a986-81dfaed65001,2816 Scott Viaduct,Austin,TX,73301,Residential,3.0,4.0,2763,838554.45,2025-01-15
d4073daa-68db-4370-8cb3-7187eb469b21,753 Nichols Viaduct,San Antonio,TX,78201,Commercial,,,2141,212763.94,2024-11-22
ef022c92-2262-4ad8-ac16-a78b35624347,51038 Derek Forest Apt. 427,Austin,TX,73301,Commercial,,,3614,716778.58,2024-06-07
696932ac-9349-466a-8588-15b3ed335d5f,4471 Brittany Underpass,Fort Worth,TX,76101,Land,,,4147,1152532.74,2023-12-29
4739669a-dbb2-4f95-8376-caa7895d603d,7649 Ashley Extensions,San Antonio,TX,78201,Residential,4.0,1.0,1684,570289.42,2024-08-13
a44d3bc0-0572-457e-b250-d693e3656653,5513 Medina Motorway Apt. 717,Dallas,TX,75201,Land,,,3482,1022499.21,2024-02-09
85d0cf83-c28f-4c52-80fe-11cd9734aeb4,811 Combs View Suite 034,Dallas,TX,75201,Industrial,,,4237,1208516.19,2023-12-26
bb77e34a-38f2-42b9-8310-6b55f638900a,738 Ramos Summit,Houston,TX,77001,Residential,4.0,2.0,2497,1396228.39,2024-04-21
e9c3d371-9f68-4611-8330-57449ae416ba,64770 Davis Stravenue,San Antonio,TX,78201,Commercial,,,1050,409364.97,2023-07-24
2ab7413d-c99b-4167-83b6-c14b59432577,3860 Amy Locks,Houston,TX,77001,Residential,3.0,2.0,1337,644025.18,2023-10-29
44be71b9-01df-484a-a24a-94a5763a2eaa,1231 Jennifer Knolls,Austin,TX,73301,Land,,,4202,292192.82,2024-07-01
7b939d83-9f13-4820-8f3b-35f91345c526,00794 Annette Estate Suite 538,San Antonio,TX,78201,Industrial,,,3283,1489288.99,2024-11-28
34664ef1-6828-425c-9307-b36eeeecde56,22487 Brenda Street Suite 264,Fort Worth,TX,76101,Residential,3.0,3.0,1133,1395976.38,2025-05-20
ac672695-a54b-406c-b1a3-3f6de3dbe202,51742 Keith Greens,Austin,TX,73301,Commercial,,,2825,844438.91,2025-04-24
b002c52e-1966-4504-ae7e-b978869d7b01,61189 Austin Inlet,Dallas,TX,75201,Commercial,,,1495,1274897.44,2024-05-10
cadc3379-c788-4847-95d1-0dfc9834e02f,07028 West Shoal Apt. 020,Fort Worth,TX,76101,Land,,,1324,817365.12,2023-08-11
77002b66-56c6-4adb-828d-d02507fb3bdd,6219 Gonzalez Plains,Austin,TX,73301,Industrial,,,3107,963609.61,2024-10-13
76237f14-9d86-47ff-b758-16cf761df97f,500 Troy Dale Suite 900,Austin,TX,73301,Residential,5.0,3.0,3776,202002.32,2025-03-29
82628a03-be45-43f4-8a8f-c85490fdbb3e,07221 James Via,Dallas,TX,75201,Commercial,,,2309,1151260.35,2024-05-08
8c128604-2acc-4fee-91c9-67441c67d4d6,67221 Linda Glen Suite 461,Austin,TX,73301,Commercial,,,1428,256991.71,2024-08-06
4b0af1e0-4d31-4b7c-8273-973b39bfccca,0744 Richard Drive,San Antonio,TX,78201,Commercial,,,4369,1252146.37,2025-04-18
151071bc-c15d-4abb-8516-bb3996745e86,52160 Matthew Forest,Dallas,TX,75201,Residential,5.0,3.0,3535,1189390.02,2025-06-24
2e27c83f-e220-434e-b976-3bb0d7b2abd8,094 Harmon Mission,San Antonio,TX,78201,Land,,,1006,1084961.19,2025-03-28
7732c94b-a6cb-4287-9432-f97268b29ad3,032 May Knoll Suite 132,San Antonio,TX,78201,Commercial,,,1601,126528.54,2024-07-17
1b13a85f-21a4-4c4a-897c-763b61dc1d58,802 Gould Views Suite 985,San Antonio,TX,78201,Land,,,4596,506957.91,2023-10-12
c1e81da9-fe4d-48c1-a794-16cde17ee03a,158 George Meadows,Dallas,TX,75201,Commercial,,,1274,449935.41,2024-09-09
0279d6d8-e869-48cd-8f0c-b156ffc6ce15,986 Mendoza Meadow Suite 237,San Antonio,TX,78201,Land,,,4500,588194.38,2024-05-07
d8abc155-9ea5-4510-8aa4-b8377d9e3bb2,7408 Samuel Shoals Apt. 919,Fort Worth,TX,76101,Commercial,,,2216,199890.91,2023-08-12
c9117c27-3287-4723-9567-2f5d20bb45b0,64006 Phillip Stream,Austin,TX,73301,Land,,,2823,1410164.9,2024-11-14
6e83766e-4639-4799-918d-38f869041328,48486 Cole Canyon Apt. 139,Dallas,TX,75201,Land,,,4541,864168.19,2024-08-30
e714e1a3-5bf9-4fad-83b9-3598ddc096d2,02123 Parks Summit,Fort Worth,TX,76101,Residential,2.0,1.0,2387,510372.14,2023-11-10
013c7d7c-9cb8-4018-9c79-8fe197ff9642,33000 Amy Lane Apt. 467,Austin,TX,73301,Commercial,,,3575,640698.66,2024-01-19
94639e57-05ec-4d50-80ad-ad8fcc5ec79b,899 David Crest,Dallas,TX,75201,Residential,3.0,4.0,1368,712263.62,2024-05-28
882cbb08-ac5a-41d3-94fc-2275d4e845bc,9232 Harris Motorway,Houston,TX,77001,Land,,,1003,930846.93,2025-02-13
6cddab56-8c30-4073-a8e4-c8deddd98c67,906 Amber Street Suite 481,Austin,TX,73301,Industrial,,,3365,809843.18,2025-05-11
d5c4b30a-b917-4922-98c6-a4ffe3ebebd7,6300 Sandra Via Suite 336,Fort Worth,TX,76101,Land,,,1533,1385133.56,2023-10-18
4256dc8d-b1bd-456a-9e8f-b079a550a4d1,1181 Davis Rapids,Austin,TX,73301,Commercial,,,2799,783172.96,2024-09-21
471994c9-3d3a-49ab-833c-518f52eddbdb,294 Teresa Field Suite 015,Houston,TX,77001,Commercial,,,2580,1488825.17,2023-12-23
0efdcce7-1872-4154-8dbd-384db7533ff5,0756 Campbell Squares Suite 667,San Antonio,TX,78201,Land,,,4047,1288280.56,2023-11-10
ec2530fa-98b1-451e-b25d-71f1836a2e1d,0281 Samantha Shoal,Austin,TX,73301,Commercial,,,1616,372127.48,2024-01-06
5bc76084-e9a9-4188-8a27-b91a3a36fc4e,26208 Mason Cliff Suite 452,San Antonio,TX,78201,Residential,1.0,1.0,2832,1401098.18,2024-07-15
fe13d91c-183e-4726-9ea8-428428d30ca3,4235 Smith Hill,Houston,TX,77001,Residential,1.0,3.0,3675,240822.12,2023-09-23
f97c4b6a-a1ad-4add-894b-12db2d3b840d,518 Glenda Cliff,Houston,TX,77001,Industrial,,,3956,1239865.83,2024-11-17
06062b52-688c-4e17-ad2d-2c6c43b66a27,9046 Nicole Circle Suite 923,Houston,TX,77001,Land,,,4669,617388.19,2023-08-30
2cfffc6b-e849-4066-bee2-1b33e104bf7a,28382 Miller Corners,Fort Worth,TX,76101,Commercial,,,2492,1326113.41,2025-01-29
7f6d19a8-02f3-4593-9fcf-960eb71fe000,96151 Anthony Greens,Dallas,TX,75201,Residential,2.0,2.0,4730,1311980.78,2024-09-03
a24eae81-da25-44f2-b800-da79fcd1c3b7,5344 Swanson Wells Suite 227,Austin,TX,73301,Land,,,1380,1223443.7,2024-06-07
59876711-3c20-4e71-826c-d241261e5c4d,0191 Young Lakes Suite 347,Fort Worth,TX,76101,Commercial,,,1221,1200793.37,2025-05-04
64591a9b-8267-4f9a-80f8-99defca339e8,76822 Sherman Summit Apt. 726,Houston,TX,77001,Industrial,,,1324,509167.77,2024-07-03
db33ce63-82b9-4686-b126-c5378bb814cc,656 Melissa Harbor Apt. 976,Austin,TX,73301,Residential,2.0,3.0,3389,190309.98,2025-05-10
1bddcbea-eec2-4c06-b997-73b269ac030e,477 Eileen Prairie Apt. 350,Austin,TX,73301,Industrial,,,4900,649246.75,2023-08-15
bd29e827-e0f2-41dc-ab55-ae42b9def348,974 David Island Suite 340,Austin,TX,73301,Residential,2.0,4.0,2192,322272.43,2024-03-12
c920aae9-9328-4178-81bc-32735b5eed09,212 Matthew Route Suite 495,Austin,TX,73301,Commercial,,,1274,1065305.3,2023-11-22
8ce90fdf-8bf4-493a-b210-888fc62c13c3,64411 Ellen Ridge,Austin,TX,73301,Industrial,,,2314,568192.11,2024-08-03
ad5ae575-565d-4ed0-b9b0-5c644e85661e,273 Mercedes Meadow,San Antonio,TX,78201,Residential,3.0,4.0,1805,1465244.54,2024-01-15
d8c4198d-58e9-4f38-84ae-6d5ac62d7b34,821 Willis Manor Apt. 664,Houston,TX,77001,Commercial,,,3719,988385.21,2025-05-20
2fbdaf4f-b9e8-4a00-8d59-855d150f1ad2,02125 Gonzalez Summit,Austin,TX,73301,Land,,,3148,1247034.8,2024-02-19
bae0054d-b6a9-466b-99b9-1096246c4e5b,16049 Smith Garden,Fort Worth,TX,76101,Land,,,4582,263847.66,2024-08-06
4c3d8a35-35b9-4983-8361-7d89f038419a,03203 Brooke Plaza Apt. 114,Dallas,TX,75201,Industrial,,,3149,1303370.64,2023-08-12
fcd9915d-c2b4-48fc-a7d4-9ec5ed646014,31719 Gill Point Suite 016,San Antonio,TX,78201,Industrial,,,3162,1389929.0,2025-06-03
a0f1963a-0269-471b-abd7-fd915d5a43aa,908 Garcia Rue Suite 785,San Antonio,TX,78201,Industrial,,,3415,769063.23,2025-05-21
874ac31d-8ee0-48b6-aa9d-a1f7ec3115d4,37535 Jasmin Brooks,Austin,TX,73301,Residential,1.0,3.0,1387,938910.44,2024-07-19
b0b4d74e-8d72-441d-8709-9bf86d3f9e04,072 George Centers Apt. 716,Austin,TX,73301,Residential,5.0,1.0,1844,1164853.97,2023-10-08
405620d4-625a-40d9-bce3-5a66a23cff90,722 Erica Trace,Fort Worth,TX,76101,Commercial,,,3891,324145.04,2024-10-16
cc5b59b5-2e9b-4fb5-81c9-0e2ae726f649,1837 Monroe Canyon Suite 681,San Antonio,TX,78201,Residential,5.0,4.0,3019,791156.66,2025-06-15
cc641c00-31b4-4e88-8b0c-8c70de3d8b14,085 Owens Parkway Apt. 024,Houston,TX,77001,Land,,,1277,643094.81,2024-12-18
8d2e304b-61e6-4719-836f-62b6ab3c5a66,62216 Kristina Lights,Dallas,TX,75201,Land,,,1563,283582.94,2024-10-27
d9863b5f-93fc-43bc-bef3-d0851e4f1499,4670 Owen Springs Suite 169,Dallas,TX,75201,Commercial,,,3172,598736.55,2025-01-04
02782c34-ed80-4b95-baf7-bd840121221d,215 Jill Villages Suite 426,Fort Worth,TX,76101,Industrial,,,1433,172145.54,2023-09-12
89c70e18-9eb8-4096-9ccd-3552b1e0e9ad,50842 Allison Squares,San Antonio,TX,78201,Commercial,,,981,111781.97,2025-02-18
1b6d5342-e9b2-486b-8d2a-5ec7029db4a0,248 Gordon Forges,Fort Worth,TX,76101,Industrial,,,3549,267611.96,2023-08-05
b6dcd204-cebb-4f39-837e-9c255d5ed747,105 Brandon Courts Suite 167,Houston,TX,77001,Commercial,,,1050,1447439.03,2025-01-27
045f1770-536b-4351-80cd-cce817edceb8,463 Elizabeth Ridges Suite 348,Austin,TX,73301,Commercial,,,4632,858079.59,2023-09-26
f58b42eb-db03-4997-acab-2214c9886df0,7642 Wagner Valley,Dallas,TX,75201,Residential,5.0,4.0,2829,1451296.58,2024-10-14
138c549c-c53a-4bfc-8bc7-393e23065b37,7385 Garner Way,Houston,TX,77001,Land,,,1604,691309.48,2023-10-12
a3b5bc49-f05a-4b4a-9aa5-1cfb605a79a3,5123 Hubbard Parks Apt. 554,Dallas,TX,75201,Residential,5.0,1.0,3324,519337.99,2023-11-15
6f64ca2b-4aef-4e25-8969-9ed64baec9a5,972 Jessica Brook,Dallas,TX,75201,Commercial,,,4260,796252.15,2023-11-14
1f5c5c10-76be-4057-8002-a34fd3b060d8,6772 Michael Mills Apt. 073,Dallas,TX,75201,Land,,,3592,701304.16,2023-09-03
0415052c-87b3-4442-ba6f-f66bfa8c178b,4783 Beck Circle Apt. 175,Austin,TX,73301,Land,,,4586,225572.18,2024-03-12
90080708-2978-4d8f-8cc0-623f62216ec6,4148 Thornton Skyway,Dallas,TX,75201,Land,,,3296,988177.5,2023-12-05
ff3d782f-4cdd-4af2-957a-d46184255121,4686 Patricia Ferry,Fort Worth,TX,76101,Land,,,3778,382854.41,2024-09-21
f2128a48-7a6d-4868-a4d1-2e3b34f5b8eb,6642 Sean Lane,San Antonio,TX,78201,Industrial,,,3621,957912.84,2024-12-29
37c783d1-2018-4d3f-9a8e-d6e85baeb471,353 Alvarez Square,Fort Worth,TX,76101,Land,,,4217,1001536.56,2023-11-02
2d264022-3bd7-4e1f-adee-b23b9760dd35,879 Richard Skyway Apt. 488,Houston,TX,77001,Land,,,1237,291635.42,2024-05-18
d59101ce-f18f-4155-865b-0427aff32a65,553 Smith Turnpike,Dallas,TX,75201,Commercial,,,2713,162423.22,2023-08-06
0242fb7e-c6c9-47ec-81e3-27eef3986f93,3961 Carlson Mission,Houston,TX,77001,Land,,,2384,1187585.26,2024-06-15
dcd6f58e-b457-4ba6-9631-be6213b498db,56707 Porter Junction Suite 426,Dallas,TX,75201,Residential,3.0,3.0,4862,730215.6,2025-05-08
34cc4768-ba88-4454-b497-d326215745a0,84227 Michelle Summit,Dallas,TX,75201,Industrial,,,1292,157883.41,2025-04-28
e312e7dd-a6b8-4e23-9ef9-5050d4838cd3,22271 Kathleen Village,Fort Worth,TX,76101,Commercial,,,2242,1492684.5,2024-07-13
d64f7187-44a9-42f7-89f8-a2921d306afa,9171 Martin Tunnel Suite 298,Fort Worth,TX,76101,Residential,2.0,1.0,1389,157337.3,2024-05-01
2feb0ef2-2dde-49d8-8e74-ec56db422295,830 Thompson Cove Suite 903,Houston,TX,77001,Commercial,,,3033,1065425.2,2024-10-14
0f8034cc-13d2-4821-942d-e47a7ed62e8c,69801 Lopez Locks,San Antonio,TX,78201,Residential,1.0,1.0,3231,1476742.47,2024-02-11
c74de5e3-e318-46d5-b216-006c31ab2c49,017 Stephenson Trace Apt. 316,Houston,TX,77001,Residential,4.0,2.0,2115,415831.65,2025-07-04
eab4bce8-40f9-4050-aefc-770975766872,0049 Jason Loop,Fort Worth,TX,76101,Land,,,4189,277705.35,2025-04-26
9015144f-f539-4cd5-b8e8-279f8a38ef1d,9317 Anna Tunnel Suite 638,Austin,TX,73301,Land,,,4178,247973.54,2023-07-22
fc947bc1-d14f-48aa-9cdd-1043ba80c88b,654 Eric Keys,Fort Worth,TX,76101,Commercial,,,1807,507167.09,2024-11-07
d27ebe78-1e2c-4bca-9295-626be5121da2,93932 Haynes Trace Suite 281,Austin,TX,73301,Land,,,4132,218990.28,2023-11-19
2a8c5fdb-dcee-456d-b420-431e2bf0f535,50496 David Meadows Suite 765,Dallas,TX,75201,Residential,1.0,1.0,2377,1061329.91,2025-04-18
bf88f749-6b2f-46bc-80b6-cb48d0e99af0,3974 Johnson Stream Apt. 886,Austin,TX,73301,Residential,3.0,1.0,3749,163765.81,2024-03-08
5f144f16-e774-4ce2-93e7-b504c58aac51,6020 Elizabeth Cove Apt. 902,Houston,TX,77001,Industrial,,,4284,800926.53,2023-12-09
2af32711-f518-45ec-81ad-f3952c5e405e,90448 Brenda Extensions Apt. 533,Houston,TX,77001,Industrial,,,2849,1495293.02,2023-12-25
39eb005a-bab9-4085-a27e-12e49e41d0e7,1025 Cooper Circle,San Antonio,TX,78201,Commercial,,,4345,1234907.63,2023-10-14
eb4c8643-64e4-4bc2-bf0c-d8c9d98c9dc3,5036 Neal Fords Apt. 332,Austin,TX,73301,Commercial,,,1043,951687.7,2024-03-02
3b017c93-a525-450b-bff4-489989d25791,620 Michael Summit,Fort Worth,TX,76101,Residential,2.0,4.0,1452,511411.41,2025-02-12
e85d4aae-5024-4f99-a48f-f83f9933a462,44129 Sean Isle,Austin,TX,73301,Commercial,,,1445,964051.57,2025-02-20
28f93da0-4721-4489-9f27-6ba796870bf1,12376 Charles Mount,Dallas,TX,75201,Commercial,,,2626,826034.09,2024-03-13
960144c0-1908-41b2-8bfd-0aa6fc696d17,62941 Rachel Junctions,Dallas,TX,75201,Commercial,,,4641,682168.82,2024-11-12
dadf5f67-6c6d-4aa2-b1b4-159f20cbbd96,67131 Watson Stravenue,San Antonio,TX,78201,Residential,4.0,2.0,4389,261262.29,2024-05-24
06c56863-3a83-495d-8436-3beacf03c9ad,5286 Reyes Divide Apt. 961,Dallas,TX,75201,Industrial,,,4136,1338411.01,2024-06-30
b484befe-2a8d-46b0-b0e8-c6690fa33a9a,928 Stewart Dam,Austin,TX,73301,Land,,,3734,715943.12,2024-02-13
94f686bf-19b1-4f69-a3bb-1f64c59ac867,53550 Davis Fords,San Antonio,TX,78201,Commercial,,,3121,352337.08,2025-01-27
9affbadc-7754-4dfc-82cc-32f823c0990e,3087 Lowery Mountain,Austin,TX,73301,Commercial,,,4976,599057.08,2024-11-24
b34e32fc-5243-44c8-ace7-6617cc42d8ff,4221 Jean Glens,Austin,TX,73301,Land,,,3592,665134.9,2024-11-17
9317bf7b-d45b-4527-a1d8-1be9a250ed78,204 Vasquez Meadows,Houston,TX,77001,Residential,5.0,1.0,1869,1254241.5,2024-08-03
2a7a5550-0ea2-4640-b158-75989e153705,32998 Gomez Knolls,San Antonio,TX,78201,Residential,5.0,2.0,3754,1120400.49,2025-05-25
f90047bb-2bfa-469a-8a9e-d16fbd2321ad,8464 Nicole Isle Suite 883,Dallas,TX,75201,Commercial,,,3146,1171259.47,2025-04-22
5cc7127a-2b14-4354-8767-364495a1dc98,672 Kramer Brook Suite 672,Dallas,TX,75201,Land,,,3225,90719.55,2024-12-10
cbba7e58-bab5-454b-9a48-7fd62ef017e7,55196 Angela Extensions Apt. 501,Austin,TX,73301,Commercial,,,1827,668019.45,2024-09-04
4605dd14-ec0c-4047-bee5-236e299b4130,47286 Brianna Glen Apt. 012,San Antonio,TX,78201,Land,,,4891,760915.42,2025-03-24
2b94e8fa-64f8-44b1-aae1-a31fa7b63925,9929 Kristin Rest,Austin,TX,73301,Commercial,,,3933,102348.99,2025-01-13
a5a2d5ac-48f8-472b-9601-12bd7a2ab300,26604 Clayton Center Suite 632,Austin,TX,73301,Commercial,,,803,445233.82,2023-09-07
226c8bcc-2d79-4705-9e83-094889eb14e8,39101 John Track,Houston,TX,77001,Industrial,,,4039,1158413.0,2023-12-20
0571cc8d-f710-4c89-ab7c-bb920bf9924d,7119 Patrick Avenue,Fort Worth,TX,76101,Land,,,903,270381.33,2025-01-07
0e0d7608-d72d-424f-94b9-5d826b0115ca,7056 Ross Spur,Austin,TX,73301,Commercial,,,4102,837816.94,2025-02-18
71d764ba-1712-4f48-ac74-eed44578f4e6,2643 Smith Ports Suite 372,San Antonio,TX,78201,Industrial,,,2751,381662.67,2023-12-20
f70a1523-17d8-4814-b669-c307487a2d8b,231 Tonya Flat Suite 109,San Antonio,TX,78201,Industrial,,,2030,92272.1,2024-02-04
e50ef872-a892-4467-b849-4ae576c397c2,2316 Hill Viaduct Suite 137,Austin,TX,73301,Residential,5.0,2.0,4329,418712.08,2023-12-03
d19c2f8c-0b85-4f50-b984-80309fa935b1,576 Robert Square Apt. 494,Austin,TX,73301,Industrial,,,3842,1465620.1,2023-12-04
4cbe5d5d-2c24-4c1b-b054-4160908bb7f9,1755 William Mill Apt. 179,Fort Worth,TX,76101,Land,,,811,1217190.38,2024-11-07
3811f9e9-2b10-4a3d-bf07-a2adc4c1d181,24837 Adams Grove,San Antonio,TX,78201,Industrial,,,2427,1442396.72,2023-09-16
39b3742d-becf-4c0b-9ea6-2cb9893ba2ae,6538 Armstrong Mission Apt. 254,San Antonio,TX,78201,Commercial,,,4754,770192.01,2025-03-09
