Investment_ID,Property_ID,Purchase_Price,Purchase_Date,Current_Value,Annual_Rental_Income,ROI_Percentage,processed_by_pipeline_id,last_updated_timestamp
290a3d67-0817-4dd0-a6a7-caf754ca6897,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,902753.88,2020-09-18,1007232.92,7313.48,0.81,be71cd60-6bca-4f86-a500-f7932238dfc6,2025-07-14 01:17:45.857942
1e692c3f-440b-41a6-bba1-3732aa4d5bb8,8eac0a33-cdf9-44a7-9882-b5c1f79efd70,1401959.05,2023-05-18,1238382.05,32500.43,2.32,f5aed2e9-7ab3-437c-b2c8-c25e32f1227c,2025-07-13 01:17:45.858008
532bd70a-209f-439f-b6dd-bd11ae864837,a14923c2-f920-464c-8763-fcd01f15c7b6,987137.1,2022-05-03,1283811.8199999998,7750.91,0.79,ccc10250-7edd-4483-8cd4-e7bc7d338ca2,2025-06-26 01:17:45.858074
bdecb67a-ec6e-4294-b9da-c7798079cdc9,e9d68f23-b489-4070-b914-f8a8bea4ff31,1081534.97,2023-09-27,1068717.29,58113.0,5.37,665e467f-e1bb-4399-87c4-32a0c3af3d93,2025-07-14 01:17:45.858139
056a3b28-caef-4c9e-9b9d-ff1bf52a6cbf,ded255d0-bf1e-4366-8b8e-63d4ce7607ad,999172.03,2024-02-17,945925.53,18477.17,1.85,1c17729f-21a4-46a8-a38b-9370d35d1936,2025-07-19 01:17:45.858203
0d527b89-3c8b-466c-af37-4e8cc4735700,310c0c00-3fa7-4104-9bf9-0e27dc96925e,272841.43,2021-01-29,364614.23,6890.39,2.53,037e7f60-8000-4fac-9818-48c527d19990,2025-06-28 01:17:45.858269
6f302743-020e-4e6a-bcc8-509b98daae8c,30e912f2-f2b4-4abf-8441-aefd0299436a,972482.34,2023-06-06,979865.9,13226.35,1.36,f9f7e004-6dfe-4745-9796-8d64d4701dd2,2025-07-08 01:17:45.858333
9e1be56d-3f6c-4de5-adcf-cb58c2ca55ed,3a3c8a71-ff57-4e2b-8991-ab9bebc2026f,212327.45,2022-08-02,192733.67,6096.14,2.87,15263fef-7c65-4bfb-883f-ca724a1a7c2e,2025-07-15 01:17:45.858397
dd3a0936-1d71-4339-8448-42af47f8b6f1,d6d7b3b8-3309-4d35-bf4d-f561f319c125,477160.21,2021-03-11,629224.11,33632.35,7.05,3fdd0e2b-2fd6-429a-82e0-9d39bab008df,2025-07-19 01:17:45.858475
79510a45-32cb-48ba-addd-5c02d2137565,3da9c2a9-0ed4-4f1a-bd4c-bf374eb93eff,1306753.26,2021-08-31,1552944.22,51164.52,3.92,aa94a1d4-3f52-4dae-b371-d64dfe87a17b,2025-07-13 01:17:45.858538
2e625a6f-9c71-4439-8098-f50dbaff361a,1f115b76-d92c-4227-aadf-50853fcb7546,245825.35,2023-07-20,241220.69,36863.99,15.0,b37e3c41-1a62-45f5-8f59-0b8ec86022c4,2025-06-24 01:17:45.858618
1ed68b71-3ab8-4c3f-a612-e9e5a26d18f6,bf3c4c06-4343-48bc-89fa-6a688fb5d27b,1009962.05,2021-05-07,1087102.5,49455.17,4.9,a1001bc8-9758-425f-9ad8-e2dafe17ddb3,2025-06-24 01:17:45.858705
6d22313c-256d-4639-add9-636e31328995,bc2cbb0d-dd33-4cc7-ab7f-089acd5f4822,1462866.87,2021-02-08,1656728.31,45312.06,3.1,fd8ac696-461b-4bc3-89d2-61e066ba7e51,2025-07-09 01:17:45.858777
866482ee-6844-40e3-a15e-ca800d0b6920,81f76d1c-2dbc-4134-830f-f46e8026695f,943336.03,2020-08-14,927164.92,14663.08,1.55,dd460c91-1747-4b5c-b31b-d6029dd0ce04,2025-07-08 01:17:45.858849
7aac8a0a-6d13-4ea8-960f-c07138c6430f,2a45c2ab-8cbf-4db0-b264-accc79ac1b1e,928352.13,2021-11-06,797867.0700000001,30541.27,3.29,3b3ed7bd-fae9-4dd3-a220-9a31b33d9c7c,2025-07-01 01:17:45.858922
5d13539c-44ed-4fd5-9c2c-8fb14de5f2f7,618ae305-95a5-4afa-831d-029fac1e86d8,921055.41,2020-10-21,994547.8500000001,20458.78,2.22,0d394b57-a4d4-4f15-ad54-a50182866d40,2025-07-01 01:17:45.859011
0c2ca7fa-e525-4eaf-91e1-17993f39562d,f7a67b94-7b5a-411a-b1b6-4afed31edf1a,1082150.53,2021-09-26,1353622.04,47471.34,4.39,6b06e92f-b62a-4941-99dc-be0ff1685db8,2025-07-13 01:17:45.859076
490a886c-3644-4939-9256-f928bea83e9f,7c967f79-b7e9-4aca-a970-65e18e46d534,194423.57,2021-04-26,253428.93,49280.01,25.35,a911fd6d-0d58-4ee2-8023-1f700a77b5cc,2025-07-02 01:17:45.859141
f2c5a2da-4094-4f95-af51-aca66e4ff4a4,759cde66-bacf-43d0-8b1f-9163ce9ff57f,851180.86,2022-07-21,873592.21,44798.49,5.26,19cb84c8-9b45-43bc-a892-464d47b885fa,2025-07-02 01:17:45.859205
aed690cc-037f-4347-ab40-256118cd99c9,d56f0350-8c45-4ce2-a7f4-8ad54d0b0d1a,158598.45,2022-08-20,164373.52000000002,50703.52,31.97,1c8d23b4-4dea-4200-9593-83cf5d13a906,2025-07-18 01:17:45.859284
5c83b98e-cf5e-4840-bdc5-51bb5c4e3b00,a8f1e091-ffb8-402d-9475-dbc996418ced,1499857.57,2022-11-22,2004236.02,54675.12,3.65,54ca4adc-215b-4ef5-9caa-5893c53d1af9,2025-06-20 01:17:45.859378
46a47588-a676-4ce1-bcfe-18e95f20ac06,d56ce8ea-1959-4b5a-a7a8-f6366a35df59,1043592.69,2023-09-15,1092453.3199999998,48319.71,4.63,9ace8631-8763-4104-96c2-e045c75ffb36,2025-07-09 01:17:45.859443
be1a35c9-a12a-411c-a167-7dca1b3ac54c,beb79919-3f22-4af8-a3be-d01d43cf2fde,1323437.18,2021-06-09,1565130.65,21194.93,1.6,e31f2212-1654-483f-a251-0f01959677e9,2025-06-20 01:17:45.859528
d141b9e4-a783-41c8-a250-891ae9846baa,de9e3757-5260-401e-aecf-67d2749176f4,964133.64,2023-02-07,1210914.26,28045.44,2.91,f7e47c8c-9628-4429-8a81-870a1ecf8aec,2025-07-08 01:17:45.859596
8bec9a50-f11a-4c00-932b-4f3619404d24,e9d68f23-b489-4070-b914-f8a8bea4ff31,99053.54,2021-05-09,89180.09,43064.69,43.48,eced9c30-721d-483c-b464-99f43163b274,2025-07-07 01:17:45.859662
88973a4a-33b6-46dc-82d0-1c42fd595978,ae9bec36-35c7-436c-9b99-62c6e61fecc0,1174463.61,2023-03-06,1331763.54,42704.71,3.64,796512e3-b9b0-44ac-8d2d-8efd57c8294c,2025-07-15 01:17:45.859771
40a582f7-b62b-4f62-8ced-48ea6b0ffa79,c71d5e60-1d52-46ab-b7e6-427cbf780e3f,1197471.23,2023-08-11,1164694.32,37380.11,3.12,3113b13a-20b9-4830-8b37-346827571245,2025-07-08 01:17:45.859850
58eb3e59-f9a1-4e3f-8f72-d6afe825049a,a2a9d4d8-102e-4de5-a5cc-8bf738ab854c,312869.92,2024-05-03,268444.41,9550.49,3.05,d89939ba-da7a-4e9f-8265-1976e0880267,2025-07-19 01:17:45.859921
1155581f-6fa5-403f-a92d-69611e0fd29b,14fcdd54-9e8f-4965-8a2c-827e98326856,456108.03,2024-05-08,590763.99,32968.39,7.23,b7a2ab33-a13e-4f15-b2cf-bb0e5db2f6ce,2025-06-27 01:17:45.859995
2abc42b1-0599-47f6-8a77-736e80fd963d,a2607723-17a0-4f49-8d01-280fd89a40c0,517022.58,2022-08-07,484529.08,24817.02,4.8,f3d36295-ee6b-4b89-8615-50f66b43db40,2025-07-12 01:17:45.860085
90f0d47c-f4af-4005-8ba2-4c4f4a26eb59,a6846099-f729-4951-8591-31d2bbda0242,297425.15,2023-02-03,361406.05000000005,35649.93,11.99,2101d598-f7ad-4965-b25b-56dc462e9af3,2025-07-08 01:17:45.860151
7eba0464-65c2-47c0-9085-449dbd9f82d7,7d7ddbed-d284-476c-ab88-f83dd97dc9cd,466024.3,2020-10-20,591494.23,53439.51,11.47,30b05a0b-b19d-4860-b8f4-0e49cb5d2aff,2025-07-17 01:17:45.860224
c02fb24f-7010-4d7e-aa5f-66e41332406f,81f76d1c-2dbc-4134-830f-f46e8026695f,198317.94,2023-06-16,242321.77000000002,34108.18,17.2,f8b6bdee-8373-4df3-9ec9-1438884ff1a7,2025-07-13 01:17:45.860291
34f902b7-4580-44ae-9b72-a9fe669e098d,47378190-96da-4dac-b2ff-5d2a386ecbe0,696335.43,2022-09-17,833163.91,15755.09,2.26,63e73896-c784-4f4b-8fff-e8456257ae9c,2025-07-04 01:17:45.860359
e1104d91-0244-4c44-b25c-5b509794b389,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,676554.57,2021-04-29,858792.36,47296.24,6.99,37c23f27-9267-47e6-a8f5-f5c200ebf725,2025-07-04 01:17:45.860425
4242fc5c-866b-429a-b877-e049b52f5e0d,eededb07-e623-4689-9d59-cd2a4eea04e7,1400655.8,2024-06-29,1608914.86,53757.93,3.84,80fa3363-7497-47d9-8346-93d1ca67d562,2025-07-17 01:17:45.860489
2bcdce43-1e7d-4f7b-8d59-c34d44bd604f,e27a984d-6548-41d0-bfcd-9eb1a7cad415,1193522.0,2021-11-01,1055060.3900000001,5242.74,0.44,b5502e2b-4bde-4d88-b867-f62dda3bce8e,2025-07-06 01:17:45.860567
f129ed2f-25ec-47e4-a3bd-d4d60a01d8b6,eededb07-e623-4689-9d59-cd2a4eea04e7,532979.63,2021-06-30,678297.78,35179.51,6.6,4ab63e0f-3cfb-4642-8897-c4970bad4234,2025-07-03 01:17:45.860641
a4752fa7-0d30-49bf-8a66-28a8df96048a,6601ddd0-3170-4437-a8f7-ef5a060edf5b,615611.86,2024-04-20,567254.07,49292.72,8.01,453b37f5-220a-49d3-ad60-1f49471b0cc7,2025-07-06 01:17:45.860706
58f34359-a60d-41aa-805b-bf731dbe4a3c,81f631d4-a392-41a7-9777-a4774c66e0a8,676970.46,2021-08-08,771797.13,20613.85,3.05,88db3692-35c0-4003-92cb-03ebfd523fad,2025-07-09 01:17:45.860770
e24cee91-b499-4393-b249-1816154f9eb4,787f2425-dbcc-4477-89e9-db0adf465290,767621.39,2023-03-27,749033.73,26062.78,3.4,53167cb5-5e7e-40e5-b8e3-51ea9aebbc3e,2025-07-08 01:17:45.860870
531b49d8-4b7e-42df-9c8a-1631e5f95507,7e570ddf-8270-40a8-a369-b584ff5e9ff0,1061221.97,2022-11-18,1135106.14,30933.91,2.91,688928ad-2234-4eac-b8da-35594398018f,2025-06-23 01:17:45.860939
f71925ae-bb00-44fa-b822-b51b5b00f1a0,9384ec2b-44fe-4cae-9248-a9a7ac1aa554,1161096.5,2020-10-14,1180599.6,31449.73,2.71,d2ed3196-02aa-4c76-90e0-4655a03e9b5d,2025-07-16 01:17:45.861018
de34106a-fa90-4bfb-a845-f72389924e2d,4b0dbb41-8d52-48f1-942c-3fe860e7a113,284209.83,2021-09-25,304804.88,30014.68,10.56,0400e249-f8bb-4616-8188-60b92d3e854b,2025-07-10 01:17:45.861085
61c9815e-b028-4484-beea-c4d3b8fc7513,6a34c854-1071-4d51-b6c5-9dacb4d7e28e,1188254.48,2023-11-08,1059713.42,19024.88,1.6,1b3fd4b0-9550-4b75-87cf-b659f0636972,2025-07-12 01:17:45.861172
d11ce313-34c6-4620-8d06-53e29ab62311,bec39a37-9b3d-44bd-a91e-314e0c8e29e3,471800.15,2023-04-29,543146.26,39908.65,8.46,a261d918-a050-45fa-9eba-029741e15f65,2025-07-16 01:17:45.861238
dbb464a3-cec7-4642-a13a-9da294e7eb2a,5ab33edf-6e59-4ed3-a8b3-17fa18d0752b,1192786.15,2022-06-04,1057275.6199999999,55878.85,4.68,343402ef-44cf-46ba-9302-e6e2387bccda,2025-06-25 01:17:45.861303
5e5f310c-6f14-4dc6-b9ed-e33fbad4f3e0,54c63cd8-8945-4f27-97fa-2d8dfb2ca025,116916.99,2023-09-30,133676.33000000002,5598.89,4.79,3b523525-7230-485b-a7d8-1ea0653d171f,2025-07-15 01:17:45.861368
d0cb079f-2f5d-4f13-b59a-97252e77abe3,5cb85aed-f5f6-4c97-aefb-63b11b049863,1250345.03,2021-03-05,1408976.92,55917.69,4.47,7ef74fdb-17fc-4335-baa0-3208e6f47dcf,2025-06-30 01:17:45.861432
a5c6c5ae-2e2f-4127-babf-3375f17fb786,a2607723-17a0-4f49-8d01-280fd89a40c0,889473.26,2024-03-18,1195072.87,5523.97,0.62,7d929cc0-91d5-4b06-b059-1fbc2d1594cb,2025-07-19 01:17:45.861496
aff745a0-64ea-4dd3-9147-a0bf2d7ffe23,db23aa8c-3bca-4f85-a20a-60ac9261549d,805328.37,2021-09-29,985338.63,10256.02,1.27,e29ff19c-29b5-4942-8f66-a91405635b30,2025-06-23 01:17:45.861559
e8bcd007-747c-4690-bec8-f48e6d283989,75b17a55-d426-4982-a43e-4288a2b5b498,1336060.34,2023-02-17,1608388.2200000002,7707.64,0.58,1271c873-24bd-41a8-91c7-bec93016cecc,2025-06-28 01:17:45.861628
c01d1c62-ba0d-4f1f-a325-85b486daf596,770c7798-37cc-463b-b2a0-345990604f62,973998.4,2023-04-16,994930.72,14107.24,1.45,b96c2da0-19a8-4c19-a70a-858cf86b2e95,2025-07-01 01:17:45.861701
d399956c-1c2b-498f-854d-a360624d3473,dd2467ac-778e-4db3-a93d-ffbc6c6fa611,1012741.38,2023-12-25,1293716.29,34279.59,3.38,60bc6cbc-1987-46d0-9a71-71aa030492b3,2025-07-14 01:17:45.861765
c5266dc8-3f93-4724-a1d6-7c730b328c23,3810ae66-5a31-44cc-8d4b-69a99b689c88,890970.9,2020-08-08,1026320.26,30480.77,3.42,ef470a44-a4fc-479c-949c-c547c3712e42,2025-06-24 01:17:45.861831
f7636b4d-cada-4122-8374-88649981d28f,541cdfcd-da0d-4a5f-948f-8b74a65bb1f2,1344586.63,2020-11-24,1287477.22,57334.63,4.26,a09c4325-f047-4beb-a483-c45844852295,2025-07-15 01:17:45.861915
da4bdf2d-56a0-48b4-9179-2ee0bc731d47,71299889-a01a-4992-bf9d-3e64c1a6423b,1409457.36,2020-08-01,1711300.7200000002,58120.21,4.12,8ad8c568-1b39-4777-8aaa-4685f5266edf,2025-06-26 01:17:45.861981
71bf5c97-e473-40b0-9017-04a8c279d913,63f2ae24-fc3d-4348-808d-4127610461e3,1168881.08,2023-07-21,1510241.09,33970.54,2.91,7afd2923-23a4-4571-b3cb-59ef15c04765,2025-06-29 01:17:45.862045
8b248c7e-0e4d-4b72-be6a-41f1278e2f60,19b17e80-dea4-4e17-94fd-9ad39716108e,1358972.45,2024-01-05,1452920.97,47375.51,3.49,7a99bd76-54ed-4b70-8eb0-c86629c3d598,2025-06-19 01:17:45.862126
1a521aa2-0b66-4bcd-932e-4757056de195,1ca3c448-0279-46a6-8f97-97b06d7ce3c9,1146015.9,2023-06-28,1149765.21,51907.86,4.53,1f81e097-8b2a-4730-a0a2-e9bd447809c0,2025-06-26 01:17:45.862222
004f5362-244f-4ce3-aa50-18b5d623c671,74eff545-3e65-4603-b8e3-654bfaf14ff0,298150.58,2022-11-11,372530.62,40166.38,13.47,e2eed64b-82f4-4196-9a41-c57f4bf70dc6,2025-06-23 01:17:45.862292
a7c5f960-5a72-44a2-a5ba-779562a876d7,4d3485c5-c5c1-4eb4-b27b-3d901a16342c,1469519.29,2024-06-04,1560383.28,46519.12,3.17,6d58bf63-3a07-41d9-8624-ebdf396c8f79,2025-07-04 01:17:45.862358
b7007ce3-e25c-4f9c-afcf-ea4d627e91e1,1fa382e8-895c-4d99-83b3-8eb403902c5d,348520.5,2021-10-06,390545.15,7914.47,2.27,af35fbc0-e105-4ec8-abf3-ef9939d38f2b,2025-07-13 01:17:45.862422
1a0b6310-397a-4dc8-9c31-d9b9fda2f9a0,b5b453ca-3d42-493c-8c9f-d3349bdf0377,1422519.66,2024-01-17,1289478.8199999998,39893.74,2.8,2b6838e3-7de7-441a-9cc6-d08ae6d037c6,2025-06-30 01:17:45.862495
ecb948f7-ec5e-4c70-9c49-4d631e4c3fdf,697c3923-87fa-441a-be83-b91f25440fe0,1031695.14,2021-09-28,1142133.18,7176.59,0.7,556efce4-9d9e-4da2-9387-bcda5b7887ed,2025-07-14 01:17:45.862560
87cd9444-6dba-4754-ad95-d98d26aeaf29,afffcfd2-341e-440b-97c7-00aab7b56ea7,820979.32,2024-06-15,729783.97,29991.17,3.65,9ac0ee26-0b18-473c-a545-281b15b5bc25,2025-07-02 01:17:45.862624
afe9c3dc-aad2-4db6-a4a3-5a102674d1ff,bd9c66b3-ad3c-4d6d-9a3d-1fa7bc8960a9,635558.82,2021-12-20,629556.0599999999,12040.87,1.89,6cdcd3be-adef-4777-ae6d-f7e899802368,2025-07-16 01:17:45.862688
ea8e55a5-4566-4e79-9a9a-ab54e01a5b5e,9b49bd26-df57-459a-8715-a10343dac043,1156675.51,2021-10-29,1072511.73,37874.94,3.27,592fcdc6-4979-4220-914b-c7719ff0287a,2025-07-19 01:17:45.862768
cc76864a-b618-41c5-a830-257dcf8b4eb2,9f044aed-7552-4327-8262-7f7312922f83,1102431.23,2022-09-01,1072490.1199999999,19403.44,1.76,43f15176-eed1-4809-9e7e-2813a9673fe1,2025-06-24 01:17:45.862833
a7e60e4e-c71c-4ac2-a60d-76cafa61726a,aa38d0a1-6ba2-4efe-b11c-6eb62095eef6,139393.47,2020-11-13,122906.98,8706.24,6.25,eedf4f78-dc99-4976-808e-c990c9f279a8,2025-07-19 01:17:45.862898
f9f15e65-c919-4c69-8bfe-68f0b8a9f704,759cde66-bacf-43d0-8b1f-9163ce9ff57f,247840.5,2021-03-02,216686.87,17787.39,7.18,725aa10d-63fe-457c-a5d4-ec1951fc4c23,2025-06-29 01:17:45.862992
474a3674-ba09-4484-b5a7-620d6d6d91e1,bfbf397b-ac3e-4b0d-9e5b-a13d746cdb77,1295981.67,2022-07-31,1564165.77,17226.02,1.33,93ed82c5-1cf8-4164-913b-776ed08ce31e,2025-07-02 01:17:45.863059
5a449143-6290-4017-847d-336f2e8f2f7f,2e183554-cae2-4e66-ae8a-781390e0a95b,96186.42,2021-02-27,118728.61,54005.44,56.15,20a62edf-fea9-4b73-92b3-a0d117278924,2025-07-06 01:17:45.863225
cb22eb8d-9a0b-463d-a9f8-41b0f90c9f84,c478f6f1-b88e-4318-816d-83edad81f8bd,238898.34,2021-11-26,309644.93,34127.98,14.29,b184071c-7b35-49f9-ac80-423a7e8450d7,2025-06-28 01:17:45.863344
62186d10-3ef3-45be-abee-4c80a7698b2d,5715bd6f-a416-4293-84c2-e2e3444ea7c8,747054.01,2023-04-02,733024.28,53687.01,7.19,f1abf7a0-cd59-4b8c-a362-7835555df8c6,2025-06-26 01:17:45.863436
d2478bb2-8945-49ec-8850-3e9d7e1b2034,b09b2a5c-badc-432a-8159-0f538a0f4efb,217666.53,2022-04-29,242592.2,51466.44,23.64,88a5316f-89eb-46c1-bf42-18898ca17f75,2025-06-25 01:17:45.863504
c6cec51b-93ef-45c4-86e5-edf46bfdc189,bf0d073d-821c-4336-9970-cf60ebff8d15,658988.95,2021-07-10,748548.4099999999,57318.17,8.7,b70510f8-94ba-4d7c-9567-f88e6276ee87,2025-07-07 01:17:45.863568
00bbd543-5c98-4d57-bc35-9ce2165607c0,c958e75e-21d5-4971-b367-49b52cf6bf75,98999.5,2023-06-30,87810.9,24385.79,24.63,b3fdec76-3826-45ad-bf8f-81eacfb0d68d,2025-07-08 01:17:45.863632
2233212a-f526-4ea2-b953-3cb78ef1a114,771ad655-cdfc-4ee0-a61e-de900267deb3,658614.87,2021-05-29,745877.34,21023.77,3.19,5cc624ef-0464-4f52-99c0-99f6fe709416,2025-07-05 01:17:45.863697
dde4cd87-d96d-4200-9947-c72a5c613985,d20eac17-4e20-4d1a-9983-36e375d66ed4,456551.59,2024-06-17,602806.97,18583.13,4.07,596ed71c-e94f-43ec-8f40-76a21c33345d,2025-07-14 01:17:45.863762
8d2f2114-da72-4b37-95d3-18cf24e65ffd,7b85179a-d5b0-47e0-aa5d-932b45ff2c83,326823.84,2023-11-09,354935.74000000005,18008.77,5.51,75dc037d-4b71-481f-a3ac-64e5d1aaab53,2025-07-16 01:17:45.863841
bf3b1681-0e4d-464e-b97e-8bfbd3ec2149,0ba6eab9-4639-447b-a067-bdac88bd13d1,646920.24,2024-07-03,728286.16,17841.17,2.76,35f2e254-3e14-4f6a-abcb-b347e9b758ee,2025-06-19 01:17:45.863907
06beab4a-bbab-4b0e-a0a1-451d24a0aaad,14296c07-f26b-4776-913e-4de2e0c53cb8,1394426.16,2021-02-17,1847357.5699999998,21841.92,1.57,b436e8fb-b21e-4fab-b649-09e81e032a65,2025-07-01 01:17:45.863974
94e4339d-a9a9-4ef7-9b23-75d0b38f10f2,445dcc38-341c-4494-8d36-6dfcc28ebd70,228233.79,2023-07-04,292693.32,10393.49,4.55,0dd867e5-5f26-42a6-acb9-b655f7048d14,2025-06-29 01:17:45.864058
5d80a53b-259a-4d6c-87ba-408b287e09f1,ee87905e-4ca4-45ea-8dfa-6a56d12dbc9a,184881.27,2020-11-09,225945.00999999998,34521.03,18.67,ded7945e-980b-42cb-9662-48bf7a114e56,2025-07-19 01:17:45.864143
6a9f687a-d04f-4197-94c0-df2891b5fcb4,aa38d0a1-6ba2-4efe-b11c-6eb62095eef6,106566.43,2021-02-22,120705.67,57494.69,53.95,0331bd0d-13ba-4d24-bebb-527c1438e799,2025-07-01 01:17:45.864225
b2d515d1-8706-4724-bf83-f2d423de67fc,8eb22579-0cdb-4ca4-b6ec-bdd68498e113,672417.81,2021-03-07,820513.68,25751.27,3.83,be59d035-7842-4071-aeb3-5f6ac3f26a39,2025-07-02 01:17:45.864291
b1fbb587-a514-43fc-8809-a0b471a84189,5f18e583-f0b6-483f-a377-f6f1d289f0ab,1411610.54,2021-10-26,1696765.8800000001,58849.37,4.17,565bb785-b8f9-45fc-a959-8983785e02ee,2025-06-23 01:17:45.864358
9aab1efb-0838-4528-a477-e25ae19383a9,6fa17735-b572-43d0-8b5c-ea6a41357e8c,645504.74,2020-08-07,870096.12,40479.43,6.27,0f5c365a-27e8-4b87-9c7b-f8eb4969b2a1,2025-07-14 01:17:45.864464
ae0e289b-6c72-4915-952a-85c86579dc22,1a432f0a-7daa-49f0-80b6-fce2de53790a,1080736.69,2023-09-27,1186835.75,30449.71,2.82,02c837b6-290c-4e51-80d7-f8052c6fc084,2025-07-11 01:17:45.864532
807ab658-9272-4c48-ab4d-6df5420fd9a8,093923de-8bab-4e3b-a628-6bfbe767dcea,1445489.53,2024-04-08,1946505.7,26159.79,1.81,d45b4e9b-b61e-40ed-8ddd-2994744cc6ae,2025-06-21 01:17:45.864596
178926f3-f91e-4b9b-8596-7e762824162d,d56f0350-8c45-4ce2-a7f4-8ad54d0b0d1a,852770.48,2021-11-05,851941.64,25652.48,3.01,ee7385d8-6c75-4765-ba31-4e67b5982577,2025-07-01 01:17:45.864661
9e79a6fe-6680-45e3-b63c-bc32be3e1402,61ee411a-1bac-47a7-b386-f7a4c991603f,434981.86,2022-10-06,503952.55,47128.27,10.83,2008bd4c-f379-45df-ba59-607b60a7ca57,2025-07-03 01:17:45.864726
9ae6befe-8f2d-4908-b9da-4f55bef99394,4ac9778d-8da8-4ee4-8df5-6ac6f96b648a,1038806.13,2020-10-12,1091966.04,28815.97,2.77,d28faf65-2f06-4e12-a46d-2e33380a402d,2025-07-02 01:17:45.864812
a452f530-a717-4804-902d-32817a37f3d6,5715bd6f-a416-4293-84c2-e2e3444ea7c8,369605.54,2024-02-15,326645.25,16400.44,4.44,77eb6d89-b142-4e87-9109-ffe513c3fc1b,2025-07-04 01:17:45.864883
6c99ce56-a58a-4bb5-9f19-30e0cda7a451,093923de-8bab-4e3b-a628-6bfbe767dcea,196095.54,2022-04-08,176666.74000000002,7902.4,4.03,0dfef633-2a31-4dfd-a166-7c7cd3c6e5a0,2025-07-07 01:17:45.864966
d8bb62b7-c75f-41dc-9a6a-abb15cda0385,eec259dc-7f95-497c-a76a-a6ced50755d9,1051770.47,2021-05-16,1290468.67,35548.46,3.38,13eb4358-1ab9-4662-9bc0-2912451972c4,2025-06-23 01:17:45.865030
363fbae9-10b8-41c5-9b41-42aa8aa431e9,5f987c71-a65e-488e-abf3-ad39fec21bbe,293256.86,2021-12-21,285779.64999999997,49801.51,16.98,29aaaa7e-483e-46a1-bd51-d528072e35dd,2025-06-25 01:17:45.865111
a36d7567-33a4-4f40-8d3b-a57f300ffa68,cfa701cd-2631-400b-a6d7-94d30db95301,737779.18,2023-01-31,918711.01,5789.19,0.78,4f227efa-e8e1-4f98-81ab-639802cf63a8,2025-07-16 01:17:45.865204
0b7ce5c6-9096-4629-91f3-90f4fa069889,6b65a6a4-8b81-48f6-b38a-088ca65ed389,697760.7,2024-06-30,649428.6699999999,20244.32,2.9,15c52392-44e8-41e1-bd86-9ad2084930a1,2025-07-07 01:17:45.865275
f189d0b1-17dc-4bf5-9088-55810c4ceedf,5be6128e-18c2-4797-a142-ea7d17be3111,1117436.18,2022-12-10,1047671.71,32243.07,2.89,0bb1b984-7bda-4670-8a4c-3b4dfc8ade6a,2025-07-11 01:17:45.865352
800e2952-65ec-4424-b56f-ebb1484b824b,310c0c00-3fa7-4104-9bf9-0e27dc96925e,382907.11,2021-11-09,463297.31,47747.51,12.47,c06e1029-5b4d-4bbf-bb04-c6b1022ba960,2025-06-24 01:17:45.865417
b3e1511b-2128-44c5-b94e-485d5b182716,c51155ff-e7a3-4e81-a3b4-c08b6b8e869f,506619.62,2021-05-16,604456.1799999999,34307.04,6.77,b9c6b26b-6401-418d-8078-bc3e50814407,2025-07-04 01:17:45.865493
808eadf2-19db-433e-80ea-83afbdcfc159,09cb3942-43f5-4a85-bbc9-f87af668a617,1111368.73,2023-06-01,1295344.28,42115.41,3.79,e581c1bc-6843-4e98-94d1-44d518ede297,2025-06-27 01:17:45.865567
961b9221-7a19-4807-a1d2-1319cbcb3293,964db03f-9340-4fad-9c4a-d56bd6016237,869032.99,2023-12-24,893899.76,39068.45,4.5,96512240-0610-4d84-a672-a20cc66a5821,2025-07-01 01:17:45.865634
142925a0-768e-412d-aeb0-0fb926cb2e99,43b7a3a6-9a8d-4a03-980d-7b71d8f56413,430434.91,2024-03-28,555977.71,29204.02,6.78,2945e93a-4a45-4398-8993-96ffda1e72b2,2025-07-11 01:17:45.865698
ceb6bfdc-3734-478d-a268-2c9f3b482d28,a748dbcf-ac61-4e63-8dde-29a6baa4b71a,1349073.08,2024-04-23,1256753.71,47759.42,3.54,b7ed2c13-f3eb-4658-97e1-e8f6a03e7003,2025-07-04 01:17:45.865762
806a29ad-f6b2-4778-be50-8d4d293a60be,96a9954f-dc33-41f9-8c1f-55ab715629ee,621626.25,2023-06-11,619316.74,11824.7,1.9,b7f330ad-c4d1-4310-a40f-92a4a77af8cb,2025-07-09 01:17:45.865830
5766fe0c-c4c5-47d8-ae23-5eb085f62467,217d65a0-c568-41cd-9563-f61600e85ece,367728.03,2022-09-28,495024.23000000004,31889.21,8.67,a6c1d136-9bd6-4068-ba8d-6f8cfe05fcef,2025-07-15 01:17:45.865896
f0ad16f7-db1f-44d4-9f9b-c7bd5c3db15c,f72169bb-8096-4718-a051-acef097a1e10,310441.37,2022-06-13,339547.11,11656.73,3.75,4a74982e-56ca-4fb3-a196-2a11c90cd1d3,2025-06-24 01:17:45.865980
357544ee-3d36-4abf-a33b-ffffaed0cbcf,bfbf397b-ac3e-4b0d-9e5b-a13d746cdb77,1141952.56,2022-05-18,1369032.28,27554.11,2.41,c6305536-b677-4a11-a403-999b0a3e4918,2025-07-16 01:17:45.866047
